NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230503;0.0;1;7.5;1;429;9;23.9;1;1432;9;16.2;1;15.7;1;16.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230504;1.0;1;12.2;1;415;9;24.3;1;1647;9;18.8;1;18.3;1;12.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230505;1.2;1;13.7;1;645;9;22.4;1;1414;9;16.6;1;18.1;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230506;22.2;1;12.4;1;123;9;21.8;1;1238;9;17.0;1;17.1;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230507;4.0;1;14.0;1;427;9;19.6;1;1502;9;15.5;1;16.8;1;5.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230508;2.2;1;11.6;1;449;9;20.2;1;1310;9;16.1;1;15.9;1;8.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230509;15.5;1;11.8;1;721;9;19.5;1;1622;9;14.6;1;15.7;1;7.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230510;6.8;1;10.6;1;407;9;19.8;1;1536;9;13.6;1;15.2;1;9.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230511;0.2;1;11.4;1;410;9;17.0;1;1412;9;13.5;1;14.2;1;5.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230512;1.4;1;9.9;1;418;9;14.8;1;801;9;12.6;1;12.4;1;4.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230513;0.0;1;11.3;1;2022;9;24.3;1;1349;9;16.4;1;17.8;1;13.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230514;0.0;1;10.3;1;517;9;22.2;1;1515;9;14.5;1;16.3;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230515;3.6;1;9.7;1;418;9;16.3;1;1059;9;12.1;1;13.0;1;6.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230516;0.0;1;6.7;1;437;9;18.9;1;1331;9;13.0;1;12.8;1;12.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230517;0.0;1;9.0;1;402;9;20.1;1;1615;9;14.2;1;14.6;1;11.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230518;0.0;1;8.2;1;414;9;20.5;1;1319;9;14.4;1;14.4;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230519;0.0;1;8.5;1;417;9;22.4;1;1334;9;15.9;1;15.5;1;13.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230520;0.0;1;11.4;1;210;9;24.0;1;1511;9;17.5;1;17.7;1;12.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230521;0.0;1;13.0;1;419;9;23.8;1;1246;9;18.3;1;18.4;1;10.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230522;0.0;1;12.4;1;349;9;24.9;1;1358;9;17.8;1;18.7;1;12.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230523;0.0;1;12.8;1;433;9;21.5;1;1348;9;15.2;1;17.2;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230524;0.0;1;8.3;1;358;9;22.5;1;1513;9;15.6;1;15.4;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230525;0.0;1;10.4;1;442;9;24.0;1;1424;9;17.5;1;17.2;1;13.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230526;0.0;1;10.2;1;413;9;25.3;1;1535;9;17.9;1;17.8;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230527;0.0;1;11.2;1;442;9;26.2;1;1302;9;19.3;1;18.7;1;15.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230528;0.0;1;13.2;1;351;9;28.6;1;1442;9;21.0;1;20.9;1;15.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230529;0.0;1;13.5;1;424;9;26.6;1;1449;9;19.4;1;20.1;1;13.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230530;0.2;1;10.5;1;403;9;25.0;1;1431;9;18.0;1;17.8;1;14.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230531;0.0;1;11.9;1;419;9;28.2;1;1520;9;20.5;1;20.1;1;16.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230601;0.0;1;14.2;1;420;9;29.0;1;1403;9;20.9;1;21.6;1;14.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230602;0.0;1;10.7;1;349;9;23.5;1;1425;9;16.6;1;17.1;1;12.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230603;0.0;1;11.5;1;357;9;26.9;1;1504;9;19.6;1;19.2;1;15.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230604;0.0;1;13.0;1;404;9;28.1;1;1432;9;20.5;1;20.6;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230605;0.0;1;13.2;1;430;9;28.1;1;1449;9;20.6;1;20.7;1;14.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230606;0.0;1;12.2;1;347;9;28.7;1;1413;9;20.5;1;20.5;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230607;0.0;1;13.9;1;435;9;29.5;1;1422;9;21.0;1;21.7;1;15.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230608;0.0;1;15.3;1;421;9;29.8;1;1411;9;22.8;1;22.6;1;14.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230609;0.0;1;16.0;1;411;9;31.6;1;1459;9;24.8;1;23.8;1;15.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230610;0.0;1;19.9;1;358;9;30.5;1;1405;9;24.3;1;25.2;1;10.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230611;4.3;1;20.6;1;259;9;27.1;1;1527;9;22.2;1;23.9;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230612;0.2;1;17.3;1;342;9;28.6;1;1446;9;21.9;1;23.0;1;11.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230613;0.0;1;16.3;1;401;9;31.0;1;1401;9;23.8;1;23.7;1;14.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230614;0.0;1;15.6;1;427;9;30.9;1;1502;9;24.0;1;23.3;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230615;0.0;1;15.9;1;356;9;30.7;1;1429;9;23.8;1;23.3;1;14.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230616;0.0;1;15.9;1;418;9;30.9;1;1353;9;24.4;1;23.4;1;15.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230617;10.2;1;19.5;1;422;9;30.7;1;1228;9;24.4;1;25.1;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230618;14.0;1;18.7;1;416;9;29.9;1;1455;9;22.2;1;24.3;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230619;0.2;1;16.9;1;359;9;26.5;1;1120;9;21.4;1;21.7;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230620;0.0;1;18.7;1;232;9;27.7;1;1244;9;22.6;1;23.2;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230621;1.8;1;17.9;1;436;9;29.4;1;1343;9;23.6;1;23.7;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230622;14.1;1;17.7;1;704;9;25.9;1;1608;9;20.2;1;21.8;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230623;0.0;1;16.0;1;421;9;30.1;1;1621;9;23.0;1;23.1;1;14.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230624;0.0;1;16.1;1;405;9;31.7;1;1453;9;24.4;1;23.9;1;15.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230625;0.0;1;17.8;1;432;9;34.3;1;1527;9;26.8;1;26.1;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230626;0.0;1;16.9;1;458;9;25.8;1;1359;9;20.1;1;21.4;1;8.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230627;0.0;1;15.4;1;354;9;27.1;1;1549;9;20.8;1;21.3;1;11.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230628;0.0;1;15.8;1;310;9;27.7;1;1312;9;22.3;1;21.8;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230629;0.0;1;19.9;1;443;9;27.2;1;1251;9;21.6;1;23.6;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230630;2.4;1;15.1;1;419;9;25.0;1;1311;9;20.4;1;20.1;1;9.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230701;1.4;1;16.4;1;210;9;24.3;1;1520;9;19.8;1;20.4;1;7.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230702;0.0;1;14.8;1;346;9;25.1;1;1527;9;19.3;1;20.0;1;10.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230703;0.0;1;17.3;1;348;9;25.3;1;1429;9;20.6;1;21.3;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230704;22.7;1;14.7;1;414;9;24.3;1;1158;9;18.7;1;19.5;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230705;0.2;1;12.7;1;421;9;22.2;1;1325;9;17.2;1;17.5;1;9.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230706;0.0;1;12.0;1;357;9;28.0;1;1641;9;20.6;1;20.0;1;16.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230707;0.0;1;14.4;1;336;9;31.9;1;1603;9;24.3;1;23.2;1;17.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230708;0.0;1;19.7;1;429;9;34.3;1;1440;9;27.2;1;27.0;1;14.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230709;0.0;1;20.9;1;437;9;29.7;1;1412;9;23.8;1;25.3;1;8.8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230710;0.0;1;17.1;1;343;9;29.8;1;1528;9;23.7;1;23.5;1;12.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230711;0.0;1;16.9;1;346;9;32.7;1;1545;9;25.3;1;24.8;1;15.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230712;0.0;1;17.2;1;548;9;26.2;1;1642;9;20.8;1;21.7;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230713;0.0;1;17.2;1;432;9;25.3;1;1358;9;20.4;1;21.3;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230714;0.2;1;16.0;1;326;9;31.4;1;1605;9;24.6;1;23.7;1;15.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230715;2.4;1;20.4;1;717;9;25.4;1;1647;9;22.4;1;22.9;1;5.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230716;0.0;1;15.7;1;422;9;25.7;1;1602;9;20.5;1;20.7;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230717;0.0;1;15.0;1;206;9;26.4;1;1407;9;20.3;1;20.7;1;11.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230718;0.0;1;14.1;1;433;9;30.4;1;1711;9;22.9;1;22.3;1;16.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230719;0.0;1;17.1;1;446;9;25.4;1;1506;9;20.6;1;21.3;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230720;0.4;1;15.3;1;219;9;26.5;1;1259;9;21.0;1;20.9;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230721;0.0;1;15.7;1;507;9;25.5;1;1408;9;20.2;1;20.6;1;9.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230722;0.0;1;12.7;1;346;9;26.4;1;1713;9;20.5;1;19.6;1;13.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230723;2.6;1;17.9;1;353;9;25.2;1;1543;9;20.9;1;21.6;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230724;10.4;1;17.8;1;354;9;24.2;1;1508;9;19.9;1;21.0;1;6.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230725;0.4;1;13.9;1;800;9;22.2;1;1350;9;17.0;1;18.1;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230726;0.0;1;12.5;1;259;9;24.3;1;1547;9;19.5;1;18.4;1;11.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230727;5.8;1;18.7;1;1610;9;22.0;1;1058;9;19.7;1;20.4;1;3.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230728;37.6;1;18.5;1;447;9;24.8;1;1223;9;20.4;1;21.7;1;6.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230729;3.2;1;17.3;1;444;9;26.6;1;1433;9;20.5;1;22.0;1;9.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230730;0.0;1;16.0;1;453;9;24.5;1;1343;9;19.9;1;20.3;1;8.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230731;9.4;1;17.9;1;537;9;20.8;1;1405;9;19.0;1;19.4;1;2.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230801;25.7;1;15.3;1;514;9;23.8;1;1149;9;19.3;1;19.6;1;8.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230802;3.5;1;16.8;1;54;9;25.2;1;954;9;20.3;1;21.0;1;8.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230803;7.7;1;15.7;1;308;9;20.4;1;1231;9;17.0;1;18.1;1;4.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230804;5.2;1;14.6;1;342;9;23.8;1;1435;9;17.8;1;19.2;1;9.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230805;1.6;1;13.6;1;118;9;20.0;1;1739;9;16.4;1;16.8;1;6.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230806;0.0;1;13.8;1;347;9;21.1;1;1519;9;16.8;1;17.5;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230807;0.0;1;12.7;1;438;9;24.4;1;1446;9;18.2;1;18.6;1;11.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230808;0.0;1;15.0;1;112;9;25.0;1;1452;9;20.0;1;20.0;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230809;0.0;1;16.4;1;33;9;25.9;1;1520;9;19.9;1;21.2;1;9.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230810;0.0;1;14.5;1;400;9;29.7;1;1603;9;22.0;1;22.1;1;15.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230811;15.9;1;17.3;1;437;9;28.5;1;1152;9;22.2;1;22.9;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230812;0.4;1;18.6;1;755;9;27.4;1;1326;9;21.9;1;23.0;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230813;0.0;1;17.5;1;2316;9;25.9;1;1446;9;20.4;1;21.7;1;8.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230814;1.6;1;15.6;1;59;9;29.5;1;1402;9;21.8;1;22.6;1;13.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230815;0.0;1;18.3;1;451;9;26.3;1;1023;9;21.7;1;22.3;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230816;0.0;1;17.0;1;532;9;29.8;1;1443;9;22.7;1;23.4;1;12.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230817;0.0;1;17.5;1;515;9;30.7;1;1417;9;23.9;1;24.1;1;13.2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230818;0.0;1;18.0;1;431;9;31.9;1;1557;9;25.4;1;25.0;1;13.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230819;1.8;1;21.1;1;1018;9;27.8;1;1622;9;24.2;1;24.5;1;6.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230820;0.0;1;17.3;1;426;9;32.1;1;1404;9;24.7;1;24.7;1;14.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230821;0.0;1;17.4;1;453;9;31.5;1;1600;9;23.5;1;24.5;1;14.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230822;0.0;1;17.3;1;348;9;33.3;1;1533;9;24.4;1;25.3;1;16.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230823;0.2;1;17.5;1;500;9;32.8;1;1414;9;25.0;1;25.2;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230824;0.2;1;21.3;1;243;9;30.4;1;909;9;24.0;1;25.9;1;9.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230825;0.0;1;20.2;1;1758;9;22.1;1;1426;9;20.4;1;21.2;1;1.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230826;0.0;1;14.6;1;551;9;23.7;1;1406;9;18.6;1;19.2;1;9.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230827;7.5;1;13.4;1;458;9;22.7;1;1310;9;16.7;1;18.1;1;9.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230828;0.6;1;13.6;1;2341;9;23.3;1;1501;9;17.1;1;18.5;1;9.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230829;0.0;1;13.1;1;428;9;22.2;1;1044;9;17.4;1;17.7;1;9.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230830;0.0;1;12.8;1;40;9;22.4;1;1440;9;17.4;1;17.6;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230831;1.2;1;14.6;1;2027;9;19.4;1;1914;9;17.4;1;17.0;1;4.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 75106001;LUXEMBOURG;48.844667;2.333833;46;20230901;0.6;1;17.5;1;434;9;23.6;1;1442;9;20.1;1;20.6;1;6.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
